id,legacy_pid_tesim
v118rf17s,tufts:in.commissioner.jefferson.1818
5425kb192,tufts:in.statesenate.pike.1823
000000663,tufts:in.sheriff.jefferson.1818
6h440t09n,tufts:in.sheriff.marion.1824
2514nm09j,tufts:in.statesenate.franklin.1816
j098zb60x,tufts:in.statesenate.pike.1821
0v838122k,tufts:in.statesenate.pike.1820
n583xv64m,tufts:nj.assembly.essex.1821
2z10wq903,tufts:nj.legislativecouncil.middlesex.1819
c821gk49n,tufts:nj.legislativecouncil.burlington.1821
dn39x2302,tufts:me.staterepresentative.lewistonwales.2.1820
5x21tg00d,tufts:me.staterepresentative.parsonsfield.1820
1r66j1794,tufts:nj.coroner.morris.1814
df65v856f,tufts:nj.generalassembly.cumberland.1799
ks65hc82t,tufts:me.staterepresentative.waterville.1822
dj52w5323,tufts:nj.clerk.capemay.1799
h989r3823,tufts:me.registerofdeeds.lincoln.1821
pk02cb470,tufts:me.staterepresentative.bangor.1822
bg257f844,tufts:me.register.penobscot.1824
zw12z589d,tufts:me.speakerofthehouse.1820
pg15bf723,tufts:me.senatepresident.1820
q811kk327,tufts:md.council.baltimore.city.second.branch.ward6.1812
vm40xs105,tufts:md.council.baltimore.city.second.branch.ward8.1812
3j333282b,tufts:md.council.baltimore.city.second.branch.ward5.1812
2r36tz04r,tufts:md.mayor.annapolis.city.1822
v118rf25g,tufts:me.staterepresentative.union.1823
mc87pr05j,tufts:me.staterepresentative.union.1824
2f75r869r,tufts:me.staterepresentative.union.2.1821
tm70mv92s,tufts:me.staterepresentative.union.1821
7h149q501,tufts:me.staterepresentative.union.1822
s7526d067,tufts:me.staterepresentative.robinston.1824
jq085k616,tufts:me.staterepresentative.thomaston.1820
g158bh91f,tufts:me.staterepresentative.turner.1821
g158bh905,tufts:me.staterepresentative.turner.1820
g445cd759,tufts:nj.coroner.sussex.1796
05741s44m,tufts:nj.coroner.salem.1806
fn106z558,tufts:nj.coroner.capemay.1808
0r967435d,tufts:nj.coroner.salem.1818
gm80hv88f,tufts:nj.coroner.gloucester.1812
d791sh03v,tufts:nj.coroner.capemay.1811
kh04dq36z,tufts:nj.coroner.capemay.1807
8910jv49c,tufts:nj.coroner.middlesex.1824
bc386j96p,tufts:nj.coroner.essex.1814
b8515p066,tufts:pa.councillor.fayette.1789
1c18dg56t,tufts:pa.coroner.westmoreland.1805
mk61rh60w,tufts:pa.coroner.washington.1799
rv042t86x,tufts:pa.coroner.washington.1808
qv33rx34c,tufts:pa.coroner.venango.1823
3f4626099,tufts:pa.coroner.somerset.1798
gm80hv90g,tufts:pa.coroner.tioga.1818
44558f07m,tufts:pa.coroner.warren.1819
tx31qj32b,tufts:pa.coroner.wayne.1819
2227mq234,tufts:nj.coroner.cumberland.1824
6q182k940,tufts:nj.coroner.salem.1817
0k225b71j,tufts:nj.coroner.middlesex.1819
hx11xf99m,tufts:nj.coroner.gloucester.1824
bz60cw757,tufts:nj.coroner.essex.1817
kh04dq377,tufts:nj.coroner.burlington.1803
h702q700b,tufts:nj.clerk.cumberland.1799
h415pb25z,tufts:nj.coroner.morris.1817
02870w67p,tufts:nj.clerk.salem.1819
cz30pt443,tufts:ny.uscongress1.spring.1812
5d86p106z,tufts:pa.trustee.adams.1814
dn39x2345,tufts:oh.staterepresentative.harrison.jefferson.1813
5425kb26g,tufts:oh.staterepresentative.harrison.jefferson.1814
cf95jc148,tufts:oh.staterepresentative.harrison.1819
4j03d044s,tufts:ny.delegate.cortland.1821
x920fx53m,tufts:oh.staterepresentative.highland.1809
dj52w5412,tufts:nc.houseofcommons.guilford.1823
9019s3317,tufts:oh.staterepresentative.geauga.1822
6w924c60m,tufts:us.director.bankofus.1816
dn39x235f,tufts:ma.uscongress.eastern5.ballot2.1817
c821gk55s,tufts:ma.uscongress.eastern3.1812
v979v384d,tufts:ma.uscongress.middle.3.1794
c247ds68c,tufts:ma.uscongress.norfolk.1816
vt150k06g,tufts:oh.staterepresentative.hamilton.1823
x633f1642,tufts:ma.uscongress.essexsouth.1816
vm40xs16t,tufts:oh.speakerofthehouse.1809
xp68kg987,tufts:oh.speakerofthehouse.3.1824
mc87pr11p,tufts:nj.coroner.sussex.1819
g732d976t,tufts:nj.coroner.sussex.1817
c247ds69n,tufts:nj.coroner.monmouth.1802
nv9353537,tufts:nj.coroner.essex.1824
tq57nr79r,tufts:nj.legislativecouncil.sussex.1823
j9602135f,tufts:nj.legislativecouncil.morris.1819
mw22v6127,tufts:nj.clerk.somerset.1804
8p58pd669,tufts:nj.coroner.monmouth.1795
w9505121v,tufts:nj.legislativecouncil.morris.1821
nc580n40x,tufts:ma.uscongress.eastern3.ballot3.1819
4m90dw207,tufts:oh.staterepresentative.muskingum.1818
8p58pd694,tufts:oh.territoryrepresentative.hamilton.1800
0p096770s,tufts:oh.staterepresentative.harrison.1817
p5547s045,tufts:oh.territoryrepresentative.hamilton.special.1800
2r36tz094,tufts:oh.sheriff.warren.1819
gx41mj476,tufts:oh.supremejudge.special.2.1823
j098zb71f,tufts:oh.supremejudge.special.4.1823
d504rm02c,tufts:oh.sheriff.montgomery.1803
p2676w31t,tufts:nj.presidentialelectors.1824
ht24wk173,tufts:nj.assemblycumberland.1824
t148fh84s,tufts:oh.staterepresentative.hamilton.1822
m613mz305,tufts:nj.legislativecouncil.sussex.1822
v692t7002,tufts:nj.sheriff.capemay.1818
bc386j97z,tufts:oh.sheriff.cuyahoga.1822
x633f166m,tufts:oh.sheriff.columbiana.1823
w66344278,tufts:oh.sheriff.columbiana.1815
dv13zt968,tufts:nj.sheriff.bergen.1792
wp988k562,tufts:ma.uscongress.worcesternorth.1816
76537214j,tufts:ma.uscongress.plymouth.1820
d504rm056,tufts:oh.staterepresentative.ashtabula.cuyahoga.geauga.1813
ww72bc28c,tufts:oh.staterepresentative.warren.1824
dn39x2409,tufts:oh.staterepresentative.warren.1816
wm117p80n,tufts:oh.coroner.hamilton.1818
k930bx86d,tufts:oh.coroner.hamilton.1822
nz806047b,tufts:oh.coroner.harrison.1813
gx41mj49r,tufts:tn.houserepresentatives.jefferson.1796
k35695142,tufts:ny.presidentialelector.1808
b8515p12b,tufts:oh.staterepresentative.trumbull.1822
n009w303t,tufts:oh.statesenator.darke.mercer.preble.williams.1824
3b5919334,tufts:oh.staterepresentative.montgomery.special.1815
b2773w42k,tufts:oh.sheriff.montgomery.1807
qr46r147c,tufts:oh.sheriff.montgomery.1816
th83m017c,tufts:oh.justiceofthepeace.washington.1813
zc77sq83g,tufts:oh.justiceofthepeace.washington.1815
v979v390j,tufts:oh.justiceofthepeace.wayne.1813
f4752h57q,tufts:nj.congress.special.1810
fb494927r,tufts:nj.legislativecouncil.morris.1820
ft848r44g,tufts:nj.legislativecouncil.gloucester.1816
h128nf44x,tufts:nj.legislativecouncil.gloucester.1818
5425kb33w,tufts:nj.legislativecouncil.gloucester.1824
4f16c347c,tufts:nj.legislativecouncil.gloucester.1823
q524jp605,tufts:ri.assembly.southkingstowntown.1819
4b29b6848,tufts:nj.legislativecouncil.morris.1817
g158bh99n,tufts:ri.superiorcourt.3rd.1799
q524jp61f,tufts:ma.uscongress.eastern6.ballot3.1817
mc87pr19w,tufts:ma.uscongress.western.1.1794
r494vk88g,tufts:ma.uscongress.essexnorth.1810
w0892b64x,tufts:pa.trustee.chester.1820
8910jv60c,tufts:oh.staterepresentative.muskingum.1817
xg94hq20s,tufts:oh.staterepresentative.hamilton.1810
xw42n875d,tufts:ct.comptroller.1819
q237hs67v,tufts:oh.statesenator.warren.1824
m613mz32q,tufts:oh.supremecourtjudge.4.1810
br86b428r,tufts:ma.uscongress.southern.3.ballot3.1799
s7526d12c,tufts:ma.uscongress.southern.2.1796
xk81jm201,tufts:ma.uscongress.southern.3.ballot4.1795
1c18dg65s,tufts:ct.staterepresentative.hartford.1.apr.1803
xw42n877z,tufts:oh.supremecourtjudge.1.1810
j098zb76t,tufts:oh.justiceofthepeace.washington.1810
2n49t252b,tufts:vt.treasurer.1798
7h149q59h,tufts:oh.supremejudge.1.1823
c821gk64r,tufts:oh.supremejudge.2.1823
rb68xc267,tufts:nh.statesenate.11.1821
0g354f591,tufts:de.stateassembly.newcastle.1807
r781wg491,tufts:ga.comptrollergeneral1.1823
5m60qs42x,tufts:ga.brigadiergeneral.upperdivision.1803
4q77fr800,tufts:ga.clerkofsupcourt.baldwin.1811
rx913q32t,tufts:ma.staterepresentative.union.1811
0z708x08t,tufts:ma.staterepresentative.turner.1813
sf268545g,tufts:ma.staterepresentative.princeton.1802
bc386j677,tufts:sc.governor.second.1794
9593tv522,tufts:sc.warden.1.charlestoncity.1823
9593tv54m,tufts:de.levycourtcommissioner.newcastle.1818
jh343s826,tufts:nh.statesenate.12.1798
4t64gn58q,tufts:de.levycourtcommissioner.kent.1822
9019s302s,tufts:de.coroner.newcastle.1818
ff365566g,tufts:nc.houseofcommons.warren.1815
cj82k782f,tufts:nj.sheriff.capemay.1815
8336h2378,tufts:nc.statesenator.mecklenburg.1822
8910jv22z,tufts:nc.statesenator.halifax.1824
cn69m448n,tufts:ri.deputygovernor.1787
f1881m302,tufts:de.stateassembly.kent.1824
5x21tf88b,tufts:ma.senator.barnstable.1797
0r9674191,tufts:il.assembly.crawford.1824
k3569487c,tufts:pa.commissioner.perrycounty.1822
z603qx98c,tufts:nj.legislativecouncil.burlington.1820
765371841,tufts:pa.commissioner.perry.1823
s4655h04f,tufts:il.assembly.wayne.1824
zc77sq62q,tufts:nj.legislativecouncil.burlington.1819
p2676v980,tufts:ga.surveyor.oglethorpe.1809
m613mz05t,tufts:ma.statesenate.berkshire.1811
v118rd924,tufts:ma.statesenate.barnstable.1810
08612p03m,tufts:nh.register.grafton.1806
8049g557h,tufts:il.justice3.1824
rn301192g,tufts:al.statesenator.madisoncounty.1819
rj430515b,tufts:ms.ussenate2.1817
0g354f62b,tufts:ma.staterepresentative.beverly.1799
mg74qm537,tufts:in.ussenate.2.1825
1c18dg28n,tufts:al.statesenator.limestonecounty.1819
8049g558s,tufts:ma.senator.york.1814
vx021f53w,tufts:nh.statesenate.6.1809
0r967420s,tufts:ma.senator.york.1802
rv042t55x,tufts:ma.senator.york.1817
2z10wq70m,tufts:nh.statesenate.7.1798
s1784m18j,tufts:nh.ussenate.1.1812
ws859g063,tufts:nc.governor5.1824
dj52w516q,tufts:pa.auditor.bradford.1815
h415pb09k,tufts:nh.ussenate.10.1812
k930bx61j,tufts:il.elector.seconddistrict.1824
76537186k,tufts:pa.assistantburgesses.pittsburgh.1803
h415pb10b,tufts:pa.commissioner.washington.1792
4f16c323s,tufts:ms.staterepresentative.franklin.1822
6t053g505,tufts:ms.staterepresentative.franklin.1821
wp988k26b,tufts:ms.staterepresentative.franklin.1824
nk322d873,tufts:il.coroner.greene.1822
5h73pw579,tufts:nc.speakerofsenate.1810
xs55mc534,tufts:nc.statesenator.greene.1824
gx41mj22b,tufts:ny.senator.southdistrict.1792
02870w41j,tufts:ny.senator.easterndistrict.1796
v118rd967,tufts:ma.staterepresentative.bath.1805
j3860743n,tufts:ny.senator.easterndistrict.1797
ww72bc01z,tufts:ny.overseeroftheroads.hudson.1808
tt44pn234,tufts:ma.staterepresentative.barre.1812
2b88qc65d,tufts:ma.staterepresentative.bangor.1817
nc580n149,tufts:pa.assessor.walnut.1800
2r36tx950,tufts:ma.treasurer.barnstable.1802
bc386j71t,tufts:nh.statesenate.12.1806
hm50ts20n,tufts:de.levycourtcommissioner.kent.1821
vd66w030b,tufts:ma.senator.plymouth.1800
gm80hv64v,tufts:ma.senator.plymouth.1798
9880vr44m,tufts:ma.senator.plymouthdukesnantucket.1795
w9505093w,tufts:ma.staterepresentative.dorchester.1813
w0892b45q,tufts:ma.staterepresentative.waterville.1804
6395w7726,tufts:ma.staterepresentative.bangor.1810
g445cd59x,tufts:ma.staterepresentative.union.1819
t722h9385,tufts:va.executivecouncil.removal1.2.1805
gh93gz99q,tufts:va.executivecouncil.removal1.2.1809
8c97kq758,tufts:oh.auditor.licking.1824
db78tc50j,tufts:nj.vicepresidentofthecouncil.1812
0v838104n,tufts:ri.ussenator.1820
x633f144k,tufts:la.assembly.eastfeliciana.1824
79407x690,tufts:la.assembly.feliciana.1818
79407x70r,tufts:la.assembly.assumption.1824
1j92g7936,tufts:la.assembly.lafayette.1824
np193966v,tufts:ma.senator.hampshire.1793
4b29b650f,tufts:ma.senator.essex.1790
m039k5471,tufts:ma.assistantassessor.boston.ward6.1806
8k71nh779,tufts:pa.commissioner.northampton.1812
05741s198,tufts:pa.commissioner.montgomery.1808
cj82k7904,tufts:ma.assessor.salem.1816
jd472w98v,tufts:ma.firewards.6.boston.1822
41687j020,tufts:ma.brunswickconventiondelegates.parsonsfield.2.1816
tm70mv76d,tufts:ma.senator.barnstable.1793
mg74qm57b,tufts:ct.nomination.congress.1800
1z40kt318,tufts:ct.nomination.assistants.1796
5t34sj99m,tufts:pa.coroner.york.1821
wp988k316,tufts:ma.treasurer.essex.1812
6969z1320,tufts:ma.treasurer.berkshire.1804
8w32r600p,tufts:pa.coroner.huntingdon.1788
js956g26t,tufts:pa.coroner.york.1812
nz8060259,tufts:la.assembly.3rdsenatorialdistrict.1820
bk128b49s,tufts:sc.treasurer.1814
8k71nh79v,tufts:ny.assembly.columbia.1819
hd76s0481,tufts:il.assembly.randolph.1824
gt54kn58g,tufts:il.justice2.1824
3x816n16s,tufts:in.sheriff.martin.1820
6969z1338,tufts:ma.councillor.3.1808
n296wz69r,tufts:in.sheriff.orange.1816
r494vk655,tufts:ny.speaker.1823
g732d948n,tufts:oh.auditor.warren.1824
3197xm48m,tufts:nc.statesenator.chatham.1823
dv13zt75h,tufts:ma.staterepresentative.portland2.1811
qv33rx16f,tufts:ma.staterepresentative.portland.1806
dr26xx92x,tufts:ma.senator.cumberland.1819
05741s244,tufts:ma.staterepresentative.portland.1803
z029p524g,tufts:ma.staterepresentative.portland.1802
ns064652r,tufts:ma.staterepresentative.ludlow.1810
2z10wq73f,tufts:ma.staterepresentative.turner.1808
q237hs38d,tufts:ma.staterepresentative.waterville.1.1819
w95050970,tufts:ga.secretaryofsenate.1824
gf06g3228,tufts:ma.registerofdeeds.hancock.1801
ns0646531,tufts:pa.commissioner.huntingdon.1822
td96k302h,tufts:ma.senator.barnstable.1799
3f462593m,tufts:il.assembly.pope.1820
3j333273c,tufts:il.chiefjustice.1818
5d86p073m,tufts:ma.boardofhealth.boston.ward6.1809
sn009z14s,tufts:ma.constitutionalconventiondelegates.brookline.1820
t435gd58d,tufts:oh.commissioner.columbiana.1812
h989r369j,tufts:nc.statesenator.bertie.1823
cv43nx543,tufts:ma.senate.franklin.1812
n583xv51j,tufts:ma.senator.oxfordsomerset.1817
h128nf25q,tufts:ma.senate.cumberlandoxford.1806
zk51vh27m,tufts:ma.senator.berkshire.1797
bn999735x,tufts:ma.senator.norfolk.1817
k643b174j,tufts:ma.staterepresentative.western.1813
k35694927,tufts:il.ussenateb8.1824
bk128b51t,tufts:il.statesenate.sangamon.1822
47429966t,tufts:de.speakerofsenate.1812
pn89d713n,tufts:ma.senator2.hancockkennebeclincolnwashington.1801
n583xv52t,tufts:ma.maineseparation.1.1819
d791sg829,tufts:nj.sheriff.middlesex.1818
kd17ct409,tufts:ma.staterepresentative.marshfield.1805
ft848r215,tufts:ma.staterepresentative.princeton.4.1813
th83kz95c,tufts:ma.staterepresentative.marshfield.1798
05741s26p,tufts:ma.countytreasurer.bristol.1798
h415pb135,tufts:nj.sheriff.sussex.1820
8w32r604s,tufts:nj.sheriff.morris.1800
d217qp98r,tufts:de.levycourtcommissioner.newcastle.1822
hq37vp095,tufts:ct.staterepresentative.hartford.1819
xd07gt224,tufts:us.potus.house.1824
k643b175t,tufts:us.speakerofthehouse.ballot1.1820
08612p080,tufts:ma.senator.york.1790
th83kz96n,tufts:ma.senator.york.1792
bg257f65x,tufts:ma.senator.york.1795
fx719n051,tufts:de.statesenator.kent.1815
5d86p076f,tufts:de.statesenator.kent.1818
4b29b655t,tufts:ma.senator.essex.1808
3r074v47b,tufts:ma.statesenate.cumberland.1811
g732d953h,tufts:pa.coroner.lancaster.1815
h128nf278,tufts:nh.register.rockingham.1793
9z903043g,tufts:ma.countytreasurer.worcester.1792
kh04dq202,tufts:ma.housechaplain.2.1824
t148fh57w,tufts:ma.firewards.12.boston.1822
9p290974s,tufts:ma.clerk.2.boston.1822
dn39x213d,tufts:ma.countytreasurer.dukes.1806
tb09j604v,tufts:ma.senator.berkshire.1807
vq27zn937,tufts:ma.senator.plymouth.1816
hd76s053w,tufts:ma.senator.barnstabledukesnantucket.1816
mg74qm60n,tufts:ma.senator.plymouth.1796
v405s992c,tufts:ct.staterepresentative.hartford2.1818
6682x457b,tufts:ma.staterepresentative.leicester.1810
5d86p0780,tufts:ma.staterepresentative.newbedford.1799
vt150j88r,tufts:il.ussenate2.1824
pg15bf51b,tufts:ga.ussenate2.1816
j9602108j,tufts:ma.statesenator.cumberlandoxford.1805
c534fp47v,tufts:pa.commissioner.lehigh.1820
1831ck305,tufts:ma.treasurer.bristol.1824
tt44pn277,tufts:ma.treasurer.bristol.1821
rr171x933,tufts:ma.statesenate.plymouth.2.1787
1n79h474h,tufts:il.coroner.madison.1818
g732d9552,tufts:ma.townclerk.salem.1824
pr76f3998,tufts:ma.townclerk.salem.1822
5d86p0819,tufts:oh.auditor.hamilton.1824
6d56zx15d,tufts:nh.statesenate.6.1823
n296wz77f,tufts:nh.statesenate.6.1822
df65v843c,tufts:nh.statesenate.8.1821
fx719n08v,tufts:pa.auditor.adams.1818
br86b403w,tufts:pa.auditor.adams.1817
j9602109t,tufts:pa.auditor.adams.1816
73666507w,tufts:oh.justiceofthepeace.dayton.apr.1815
rb68xc37r,tufts:oh.justiceofthepeace.dayton.oct.1808
8k71nh87j,tufts:oh.commissioner.jefferson.1yr.1807
bc386j791,tufts:de.stateconsconvention.sussex.1791
2227mq02c,tufts:de.staterepresentative.newcastle.special.1801
b8515n90h,tufts:il.assembly.washington.1824
n296wz790,tufts:ms.statesenate.marionpike.1821
dr26xx98k,tufts:il.statesenate5.1824
b2773w27g,tufts:ms.staterepresentative.yazoo.1824
8910jv351,tufts:ms.staterepresentative.warren.1824
rx913q41s,tufts:me.assembly.cumberland.1822
41687j11z,tufts:nc.houseofcommons.wake.1822
5712m7199,tufts:ma.senator.berkshire.1.1817
nz8060305,tufts:ma.senate.middlesex.1813
fn106z48v,tufts:ma.senator.berkshire.1.1816
dv13zt80c,tufts:ma.registerofdeeds.middlesex.1822
pz50gw661,tufts:ma.selectman.salem.1810
1c18dg42g,tufts:ma.senator.bristol.1789
bg257f691,tufts:ma.staterepresentative.hallowell.1803
pr76f402c,tufts:ma.staterepresentative.hardwick.1807
9s161673r,tufts:ma.overseersofthepoor.4.boston.1822
1831ck330,tufts:de.levycourtcommissioner.newcastle.1821
vd66w044p,tufts:de.levycourtcommissioner.newcastle.1823
0v838113m,tufts:ma.townclerk.boston.special.1809
hd76s055f,tufts:nc.houseofcommons.rowan.1811
cv43nx607,tufts:nc.houseofcommons.rowan.1807
mk61rh49w,tufts:nh.statesenate.6.1794
8w32r607m,tufts:va.executivecouncil3.4.1805
s4655h11v,tufts:ma.statesenate.suffolk.2.1787
js956g32z,tufts:ma.townclerk.haverhill.1812
t722h9538,tufts:ct.assistants.1814
2514nm01b,tufts:ct.nomination.assistants.1791
4t64gn72j,tufts:nh.register.grafton.1794
2r36tx98t,tufts:nh.register.hillsborough.1816
9p290978w,tufts:ct.representative.norwalk.1802
gh93h005t,tufts:ct.representative2.newlondon.1.1798
jh343s869,tufts:il.sheriff.crawfordandclark.1820
xs55mc63c,tufts:pa.commissioner.lancaster.1794
f1881m477,tufts:oh.coroner.franklin.1811
ks65hc75d,tufts:ma.uscongress.essexnorth.special.1815
sb3978945,tufts:ma.staterepresentative.boston.ballot2.1789
zc77sq737,tufts:ma.staterepresentative.pownalboro.1794
pv63g096p,tufts:ma.staterepresentative.marshfield.1799
3t945r204,tufts:ma.treasurer.hancock.1812
jh343s87k,tufts:ms.staterepresentative.wayne.1821
9593tv697,tufts:ms.sheriff.covington.1824
v692t6901,tufts:ms.sheriff.wayne.special.1824
t722h9563,tufts:ms.coroner.wayne.1821
w9505105g,tufts:ct.assistants.1810
9w0323641,tufts:pa.assembly.franklin.1823
5999n406q,tufts:ct.assistants.1811
44558f00p,tufts:pa.auditor.northampton.1822
j96021192,tufts:ct.assistantjudge2.1819
b8515n95w,tufts:ct.assistantjudge3.1819
5999n405f,tufts:pa.commissioner.bradford.1823
dz010q64c,tufts:ct.assistantjudge.1819
rr171x98g,tufts:ct.congress.special.1805
fj236281t,tufts:ma.convention.portland.1819
70795831q,tufts:la.assembly.neworleans.1824
dj52w529s,tufts:ma.constitutionalconventiondelegates.charlestown.1820
4t64gn75c,tufts:la.countyconvention.orleans.1811
m039k558j,tufts:ma.boardofhealth.boston.ward6.1806
tq57nr69h,tufts:ma.constitutionalconventiondelegates.blandford.1.1820
zg64tm573,tufts:la.assembly.westbatonrouge.1824
3x816n236,tufts:la.countyconvention.germancoast.1811
hx11xf91d,tufts:la.assembly.iberville.1824
8336h250t,tufts:ma.selectman.salem.1803
z316q227j,tufts:ma.registerofdeeds.worcester.3.1816
6108vb92g,tufts:ma.registerofdeeds.suffolk.2.1791
zp38wd13s,tufts:ma.registerofdeeds.hancock.1799
m326m2371,tufts:ma.ltgovernor2.1801
3n203z547,tufts:ma.registerofdeeds.suffolk.6.1791
4t64gn76n,tufts:ma.schoolcommittee.4.boston.1822
00000060f,tufts:ma.secretaryofstate.1808
f1881m51t,tufts:ma.secretary.1813
8g84mm85r,tufts:ma.senate.middlesex.1806
qb98mg09x,tufts:ma.senate.suffolk.1806
h415pb19t,tufts:ma.senate.kennebec.1807
xw42n857g,tufts:ma.senator2.york.1802
9z903047k,tufts:ma.senator2.essex.1801
rv042t73v,tufts:ma.senator2.bristol.1801
rv042t744,tufts:ma.senator.barnstable.1796
fj2362823,tufts:ma.senatepresident.1802
5x21tf936,tufts:ma.senatepresident.1807
3x816n25r,tufts:ma.staterepresentative.boston.1809
pc289j645,tufts:ma.staterepresentative.boston.1.1822
k3569498w,tufts:ma.staterepresentative.boston.1795
1v53jx56w,tufts:ma.staterepresentative.boston.1793
8910jv38v,tufts:ma.staterepresentative.andover.1802
g158bh82g,tufts:ma.speakerofthehouse2.1802
j3860756q,tufts:ma.staterepresentative.bangor.1809
7h149q391,tufts:ma.stateprinter.1.1796
1z40kt432,tufts:ma.staterepresentative.blandford.1818
ws859g17m,tufts:ma.treasurer.york.1803
vd66w0513,tufts:ma.ussenate.3.1796
pk02cb399,tufts:ma.ussenate.1.1816
jq085k53h,tufts:ma.ussenate.1818
0v838116f,tufts:ma.treasurer.salem.1809
nc580n28n,tufts:ma.treasurer.portland.1812
9880vr600,tufts:ma.ussenate.ballot6.1788
db78tc64w,tufts:ma.treasurer.lynn.1814
4j03d030f,tufts:ma.treasurer.lynn.1816
t435gd67c,tufts:ms.staterepresentative.claiborne.1824
jh343s90w,tufts:ms.staterepresentative.wilkinson.1822
2f75r865n,tufts:ms.sheriff.simpson.spring.1824
h702q686q,tufts:ms.sheriff.monroe.1823
3f4625998,tufts:ms.sheriff.monroe.1821
bg257f72b,tufts:ms.coroner.bainbridge.1823
gm80hv73t,tufts:ms.sheriff.perry.1820
vh53ww37b,tufts:ms.coroner.franklin.1823
mp48sd36b,tufts:ms.sheriff.adams.1817
nc580n29x,tufts:ny.assembly.otsego.1818
j098zb58w,tufts:ny.assembly.rensselaer.1806
9w0323659,tufts:ny.assembly.rensselaer.1798
5x21tf95r,tufts:ny.assembly.seneca.1812
xp68kg82b,tufts:ny.assembly.schoharie.1822
r494vk701,tufts:ny.assembly.schoharie.1818
